0.0	mp_encode_lua_bool	0x001272F0	0 / 3	0 / 28	105
0.0	mp_encode_lua_integer	0x00127360	0 / 1	0 / 15	48
0.0	mp_encode_lua_number	0x00127390	0 / 5	0 / 30	107
0.0	table_is_an_array	0x00127410	0 / 10	0 / 70	234
0.0	mp_encode_lua_null	0x00127510	0 / 3	0 / 15	70
0.0	mp_encode_lua_type	0x00127560	0 / 15	0 / 62	218
0.0	mp_encode_lua_table_as_array	0x00127650	0 / 7	0 / 56	181
0.0	mp_encode_lua_table_as_map	0x00127710	0 / 7	0 / 55	180
0.0	mp_encode_lua_table	0x001277D0	0 / 3	0 / 21	56
0.0	mp_pack	0x00127810	0 / 8	0 / 75	248
79.66101694915254	mp_decode_to_lua_hash	0x00127910	9 / 12	47 / 59	197
20.22792022792023	FUN_001279e0	0x001279E0	13 / 68	71 / 351	1446
0.0	mp_decode_to_lua_array	0x00128020	0 / 10	0 / 60	204
0.0	mp_decode_to_lua_type	0x001280F0	0 / 3	0 / 6	24
52.0	mp_unpack_full	0x00128110	12 / 27	65 / 125	489
100.0	mp_unpack	0x00128320	1 / 1	4 / 4	13
0.0	mp_unpack_one	0x00128330	0 / 1	0 / 22	69
0.0	mp_unpack_limit	0x00128380	0 / 1	0 / 26	79
100.0	luaopen_create	0x001283D0	4 / 4	60 / 60	250
100.0	luaopen_cmsgpack	0x001284D0	1 / 1	14 / 14	53
0.0	luaopen_cmsgpack_safe	0x00128510	0 / 4	0 / 43	154
100.0	listCreate	0x001285B0	3 / 3	14 / 14	75
100.0	listEmpty	0x00128600	6 / 6	34 / 34	116
100.0	listRelease	0x00128680	1 / 1	7 / 7	22
100.0	listAddNodeHead	0x001286A0	6 / 6	31 / 31	106
100.0	listAddNodeTail	0x00128710	6 / 6	31 / 31	109
0.0	listInsertNode	0x00128780	0 / 13	0 / 49	142
100.0	listDelNode	0x00128820	8 / 8	32 / 32	93
0.0	listGetIterator	0x00128880	0 / 3	0 / 19	54
0.0	listReleaseIterator	0x001288C0	0 / 1	0 / 2	9
100.0	listRewind	0x001288D0	1 / 1	5 / 5	18
0.0	listRewindTail	0x001288F0	0 / 1	0 / 5	19
84.61538461538461	listNext	0x00128910	4 / 5	11 / 13	34
0.0	listDup	0x00128940	0 / 9	0 / 49	152
100.0	listSearchKey	0x001289E0	9 / 9	41 / 41	103
0.0	listIndex	0x00128A50	0 / 14	0 / 32	89
100.0	listRotate	0x00128AC0	3 / 3	13 / 13	51
0.0	listJoin	0x00128B00	0 / 8	0 / 21	78
0.0	_quicklistSaver	0x00128B60	0 / 3	0 / 21	59
0.0	FUN_00128ba0	0x00128BA0	0 / 6	0 / 26	83
100.0	quicklistCreate	0x00128C00	1 / 1	11 / 11	61
0.0	quicklistSetCompressDepth	0x00128C40	0 / 1	0 / 9	33
0.0	quicklistSetFill	0x00128C70	0 / 1	0 / 9	34
100.0	quicklistSetOptions	0x00128CA0	1 / 1	16 / 16	62
0.0	quicklistNew	0x00128CE0	0 / 1	0 / 30	119
100.0	quicklistCreateNode	0x00128D60	1 / 1	14 / 14	77
100.0	quicklistCount	0x00128DB0	1 / 1	3 / 3	9
100.0	quicklistRelease	0x00128DC0	4 / 4	32 / 32	108
0.0	__quicklistCompressNode	0x00128E30	0 / 6	0 / 51	147
0.0	__quicklistDecompressNode	0x00128ED0	0 / 3	0 / 35	100
0.0	FUN_00128f40	0x00128F40	0 / 29	0 / 106	318
0.0	quicklistGetLzf	0x001290A0	0 / 1	0 / 6	18
0.0	__quicklistCompress	0x001290C0	0 / 4	0 / 10	33
44.11764705882353	__quicklistInsertNode	0x001290F0	11 / 23	30 / 68	217
0.0	_quicklistInsertNodeBefore	0x001291F0	0 / 1	0 / 3	11
0.0	_quicklistInsertNodeAfter	0x00129200	0 / 1	0 / 3	14
0.0	_quicklistNodeSizeMeetsOptimizationRequirement	0x00129210	0 / 4	0 / 13	38
71.7948717948718	_quicklistNodeAllowInsert	0x00129240	8 / 11	28 / 39	120
0.0	_quicklistNodeAllowMerge	0x001292D0	0 / 4	0 / 8	22
100.0	quicklistPushHead	0x001292F0	4 / 4	57 / 57	177
100.0	quicklistPushTail	0x001293B0	4 / 4	57 / 57	191
0.0	quicklistAppendZiplist	0x00129480	0 / 1	0 / 26	82
0.0	quicklistAppendValuesFromZiplist	0x001294E0	0 / 9	0 / 68	239
0.0	quicklistCreateFromZiplist	0x001295E0	0 / 1	0 / 8	25
77.77777777777779	__quicklistDelNode	0x00129600	8 / 12	35 / 45	139
100.0	quicklistDelIndex	0x001296A0	3 / 3	30 / 30	92
65.51724137931035	quicklistDelEntry	0x00129710	2 / 6	19 / 29	92
0.0	_quicklistZiplistMerge	0x00129780	0 / 19	0 / 87	298
0.0	_quicklistMergeNodes	0x001298D0	0 / 22	0 / 97	310
0.0	_quicklistSplitNode	0x00129A20	0 / 4	0 / 56	191
28.467153284671532	_quicklistInsert	0x00129AF0	15 / 54	78 / 274	1031
100.0	quicklistInsertBefore	0x00129F40	1 / 1	3 / 3	12
100.0	quicklistInsertAfter	0x00129F50	1 / 1	3 / 3	15
100.0	quicklistCompare	0x00129F60	1 / 1	2 / 2	9
100.0	quicklistGetIterator	0x00129F70	5 / 5	26 / 26	89
0.0	quicklistReleaseIterator	0x00129FD0	0 / 8	0 / 27	82
73.64341085271317	quicklistNext	0x0012A030	16 / 26	95 / 129	506
0.0	quicklistDup	0x0012A250	0 / 8	0 / 72	253
73.33333333333333	quicklistIndex	0x0012A360	9 / 15	55 / 75	253
77.27272727272727	quicklistReplaceAtIndex	0x0012A470	5 / 10	51 / 66	251
54.01459854014598	quicklistDelRange	0x0012A570	15 / 31	74 / 137	510
96.875	quicklistGetIteratorAtIdx	0x0012A7A0	4 / 5	31 / 32	120
0.0	quicklistRotate	0x0012A820	0 / 10	0 / 59	234
93.4065934065934	quicklistPopCustom	0x0012A920	22 / 27	85 / 91	307
0.0	quicklistPop	0x0012AA70	0 / 10	0 / 40	143
87.5	quicklistPush	0x0012AB10	4 / 5	7 / 8	24
97.91666666666666	FUN_0012ab30	0x0012AB30	4 / 5	47 / 48	179
80.95238095238095	aeCreateEventLoop	0x0012ABF0	10 / 14	68 / 84	335
0.0	aeGetSetSize	0x0012AD40	0 / 1	0 / 3	8
0.0	aeResizeSetSize	0x0012AD50	0 / 9	0 / 59	199
0.0	aeDeleteEventLoop	0x0012AE20	0 / 1	0 / 21	78
0.0	aeStop	0x0012AE70	0 / 1	0 / 3	12
88.88888888888889	aeCreateFileEvent	0x0012AE80	10 / 14	64 / 72	233
83.33333333333334	aeDeleteFileEvent	0x0012AF80	15 / 22	75 / 90	301
100.0	aeGetFileEvents	0x0012B0C0	3 / 3	9 / 9	25
93.75	aeCreateTimeEvent	0x0012B0E0	4 / 6	45 / 48	157
0.0	aeDeleteTimeEvent	0x0012B180	0 / 6	0 / 15	45
68.02721088435374	aeProcessEvents	0x0012B1C0	42 / 76	200 / 294	1073
95.1219512195122	aeWait	0x0012B630	7 / 9	39 / 41	153
88.88888888888889	aeMain	0x0012B6D0	4 / 5	16 / 18	52
100.0	aeGetApiName	0x0012B710	1 / 1	3 / 3	12
100.0	aeSetBeforeSleepProc	0x0012B720	1 / 1	3 / 3	9
100.0	aeSetAfterSleepProc	0x0012B730	1 / 1	3 / 3	9
76.31578947368422	FUN_0012b740	0x0012B740	5 / 7	29 / 38	202
100.0	FUN_0012b810	0x0012B810	5 / 5	41 / 41	105
0.0	FUN_0012b890	0x0012B890	0 / 1	0 / 13	43
69.44444444444444	FUN_0012b8c0	0x0012B8C0	4 / 6	25 / 36	139
60.86956521739131	FUN_0012b950	0x0012B950	4 / 7	28 / 46	140
70.0	FUN_0012b9e0	0x0012B9E0	10 / 17	84 / 120	493
0.0	FUN_0012bbe0	0x0012BBE0	0 / 5	0 / 34	111
66.66666666666666	anetSetBlock	0x0012BC50	4 / 6	36 / 54	171
0.0	FUN_0012bd00	0x0012BD00	0 / 33	0 / 177	696
100.0	anetNonBlock	0x0012BFE0	1 / 1	3 / 3	14
0.0	anetBlock	0x0012BFF0	0 / 1	0 / 3	11
62.727272727272734	anetKeepAlive	0x0012C000	7 / 12	69 / 110	440
85.18518518518519	anetEnableTcpNoDelay	0x0012C1C0	4 / 6	23 / 27	108
0.0	anetDisableTcpNoDelay	0x0012C230	0 / 6	0 / 27	108
0.0	anetSetSendBuffer	0x0012C2A0	0 / 4	0 / 30	102
0.0	anetTcpKeepAlive	0x0012C310	0 / 6	0 / 37	143
0.0	anetSendTimeout	0x0012C3A0	0 / 6	0 / 49	192
0.0	anetGenericResolve	0x0012C460	0 / 11	0 / 66	249
0.0	anetResolve	0x0012C560	0 / 1	0 / 3	12
0.0	anetResolveIP	0x0012C570	0 / 1	0 / 3	15
0.0	anetTcpConnect	0x0012C580	0 / 1	0 / 4	14
0.0	anetTcpNonBlockConnect	0x0012C590	0 / 1	0 / 4	17
0.0	anetTcpNonBlockBindConnect	0x0012C5B0	0 / 1	0 / 3	15
0.0	anetTcpNonBlockBestEffortBindConnect	0x0012C5C0	0 / 1	0 / 3	15
0.0	anetUnixGenericConnect	0x0012C5D0	0 / 12	0 / 72	247
0.0	anetUnixConnect	0x0012C6D0	0 / 1	0 / 3	11
0.0	anetUnixNonBlockConnect	0x0012C6E0	0 / 1	0 / 3	14
0.0	anetRead	0x0012C6F0	0 / 9	0 / 49	112
0.0	anetWrite	0x0012C770	0 / 9	0 / 49	112
100.0	anetTcpServer	0x0012C7F0	1 / 1	4 / 4	17
100.0	anetTcp6Server	0x0012C810	1 / 1	4 / 4	17
0.0	anetUnixServer	0x0012C830	0 / 8	0 / 63	228
84.90566037735849	anetTcpAccept	0x0012C920	8 / 11	45 / 53	196
0.0	anetUnixAccept	0x0012C9F0	0 / 3	0 / 15	85
54.21686746987952	anetPeerToString	0x0012CA50	10 / 26	45 / 83	321
100.0	anetFormatAddr	0x0012CBB0	1 / 1	32 / 32	105
96.55172413793103	anetFormatPeer	0x0012CC20	2 / 3	28 / 29	107
0.0	anetSockName	0x0012CC90	0 / 15	0 / 56	211
0.0	anetFormatSock	0x0012CD70	0 / 3	0 / 29	107
100.0	FUN_0012cde0	0x0012CDE0	9 / 9	42 / 42	153
100.0	dictSetHashFunctionSeed	0x0012CE80	1 / 1	4 / 4	16
0.0	dictGetHashFunctionSeed	0x0012CE90	0 / 1	0 / 3	12
100.0	dictGenHashFunction	0x0012CEA0	1 / 1	4 / 4	19
100.0	dictGenCaseHashFunction	0x0012CEC0	1 / 1	4 / 4	19
100.0	dictCreate	0x0012CEE0	1 / 1	24 / 24	120
0.0	dictResize	0x0012CF60	0 / 5	0 / 16	55
75.0	dictExpand	0x0012CFA0	3 / 4	6 / 8	28
85.55555555555556	dictRehash	0x0012CFD0	15 / 17	77 / 90	343
100.0	FUN_0012d140	0x0012D140	28 / 28	107 / 107	365
0.0	timeInMilliseconds	0x0012D2C0	0 / 3	0 / 23	104
72.58064516129032	dictRehashMilliseconds	0x0012D330	4 / 6	45 / 62	215
91.66666666666666	dictAddRaw	0x0012D410	34 / 37	121 / 132	490
60.0	dictAdd	0x0012D620	3 / 5	21 / 35	82
0.0	dictReplace	0x0012D680	0 / 12	0 / 60	195
93.33333333333333	dictAddOrFind	0x0012D760	2 / 3	14 / 15	66
100.0	dictDelete	0x0012D7B0	1 / 1	9 / 9	29
100.0	dictUnlink	0x0012D7D0	1 / 1	3 / 3	14
96.42857142857143	dictFreeUnlinkedEntry	0x0012D7E0	6 / 7	27 / 28	79
94.02985074626866	_dictClear	0x0012D840	13 / 15	63 / 67	223
100.0	dictRelease	0x0012D920	1 / 1	13 / 13	42
100.0	dictFind	0x0012D950	15 / 15	64 / 64	195
100.0	dictFetchValue	0x0012DA30	3 / 3	8 / 8	27
98.11320754716981	dictFingerprint	0x0012DA50	5 / 6	52 / 53	201
100.0	dictGetIterator	0x0012DB20	1 / 1	12 / 12	55
100.0	dictGetSafeIterator	0x0012DB60	1 / 1	13 / 13	61
100.0	dictNext	0x0012DBA0	15 / 15	67 / 67	203
61.29032258064516	dictReleaseIterator	0x0012DC90	5 / 8	19 / 31	110
55.26315789473685	dictGetRandomKey	0x0012DD10	8 / 17	42 / 76	255
0.0	dictGetSomeKeys	0x0012DE20	0 / 36	0 / 137	486
43.87755102040816	dictScan	0x0012E020	12 / 30	86 / 196	670
100.0	dictEmpty	0x0012E2C0	1 / 1	19 / 19	68
100.0	dictEnableResize	0x0012E310	1 / 1	3 / 3	15
100.0	dictDisableResize	0x0012E320	1 / 1	3 / 3	15
0.0	dictGetHash	0x0012E330	0 / 1	0 / 5	15
0.0	dictFindEntryRefByPtrAndHash	0x0012E340	0 / 10	0 / 30	91
0.0	_dictGetStatsHt	0x0012E3B0	0 / 37	0 / 212	816
0.0	dictGetStats	0x0012E700	0 / 6	0 / 28	82
100.0	dictVanillaFree	0x0012E760	1 / 1	3 / 3	12
100.0	dictListDestructor	0x0012E770	1 / 1	3 / 3	12
68.18181818181817	dictSdsKeyCompare	0x0012E780	4 / 8	15 / 22	85
63.1578947368421	FUN_0012e7b4	0x0012E7B4	4 / 7	12 / 19	61
100.0	FUN_0012e7e3	0x0012E7E3	3 / 3	11 / 11	29
100.0	caseD_0	0x0012E820	1 / 1	3 / 3	8
100.0	caseD_0	0x0012E848	1 / 1	3 / 3	11
100.0	dictObjKeyCompare	0x0012E880	1 / 1	4 / 4	17
100.0	dictSdsKeyCaseCompare	0x0012E8A0	1 / 1	10 / 10	32
83.33333333333334	dictObjectDestructor	0x0012E8C0	2 / 3	5 / 6	18
100.0	dictSdsDestructor	0x0012E8E0	1 / 1	3 / 3	12
73.68421052631578	dictObjHash	0x0012E8F0	4 / 7	14 / 19	74
0.0	dictGenHashFunction	0x0012E923	0 / 1	0 / 1	5
0.0	caseD_0	0x0012E940	0 / 1	0 / 3	13
72.22222222222221	dictSdsHash	0x0012E970	4 / 7	13 / 18	70
0.0	dictGenHashFunction	0x0012E9A3	0 / 1	0 / 1	5
100.0	caseD_0	0x0012E9C0	1 / 1	3 / 3	13
72.22222222222221	dictSdsCaseHash	0x0012E9F0	4 / 7	13 / 18	70
0.0	dictGenCaseHashFunction	0x0012EA23	0 / 1	0 / 1	5
100.0	caseD_0	0x0012EA40	1 / 1	3 / 3	13
100.0	dictEncObjKeyCompare	0x0012EA70	4 / 4	43 / 43	126
54.09836065573771	dictEncObjHash	0x0012EB00	7 / 18	33 / 61	217
35.714285714285715	FUN_0012ebd3	0x0012EBD3	1 / 4	5 / 14	54
0.0	caseD_0	0x0012EC00	0 / 1	0 / 3	10
40.0	caseD_0	0x0012EC40	1 / 2	2 / 5	21
54.929577464788736	beforeSleep	0x0012EC60	11 / 16	39 / 71	341
77.77777777777779	afterSleep	0x0012EDF0	2 / 3	7 / 9	32
100.0	echoCommand	0x0012EE20	1 / 1	4 / 4	17
96.15384615384616	timeCommand	0x0012EE40	2 / 3	25 / 26	103
93.75	monitorCommand	0x0012EEB0	2 / 3	15 / 16	59
83.78378378378379	pingCommand	0x0012EEF0	7 / 8	31 / 37	138
87.5	serverLogRaw	0x0012EF90	12 / 16	119 / 136	592
98.0	serverLog	0x0012F1F0	6 / 7	49 / 50	270
0.0	redisOutOfMemoryHandler	0x0012F300	0 / 1	0 / 16	68
71.42857142857143	serverLogFromHandler	0x0012F350	17 / 24	115 / 161	620
48.484848484848484	FUN_0012f5c0	0x0012F5C0	5 / 8	16 / 33	150
93.75	ustime	0x0012F660	2 / 3	15 / 16	73
95.65217391304348	mstime	0x0012F6B0	2 / 3	22 / 23	103
100.0	exitFromChild	0x0012F720	1 / 1	5 / 5	15
52.63157894736842	htNeedsResize	0x0012F730	2 / 3	10 / 19	64
64.28571428571429	tryResizeHashTables	0x0012F770	4 / 7	27 / 42	144
80.0	incrementallyRehash	0x0012F810	4 / 5	20 / 25	93
100.0	updateDictResizePolicy	0x0012F880	3 / 3	7 / 7	31
0.0	hasActiveChildProcess	0x0012F8B0	0 / 1	0 / 7	26
98.64864864864865	trackInstantaneousMetric	0x0012F8D0	4 / 5	73 / 74	304
0.0	getInstantaneousMetric	0x0012FA00	0 / 3	0 / 20	84
48.214285714285715	clientsCronHandleTimeout	0x0012FA60	8 / 13	27 / 56	189
53.01204819277109	clientsCronResizeQueryBuffer	0x0012FB30	12 / 26	44 / 83	277
100.0	clientsCronTrackExpansiveClients	0x0012FC70	5 / 5	41 / 41	143
0.0	getExpansiveClientsInfo	0x0012FD00	0 / 3	0 / 19	71
96.96969696969697	clientsCron	0x0012FD50	11 / 13	64 / 66	242
91.04477611940298	databasesCron	0x0012FE50	16 / 19	61 / 67	235
97.87234042553192	updateCachedTime	0x0012FF60	4 / 5	46 / 47	200
99.70845481049562	createSharedObjects	0x00130030	8 / 9	342 / 343	1627
31.73076923076923	adjustOpenFilesLimit	0x00130690	4 / 15	33 / 104	408
84.44444444444444	checkTcpBacklogSettings	0x00130830	7 / 9	38 / 45	179
46.913580246913575	listenToPort	0x001308F0	13 / 31	76 / 162	597
98.59154929577466	resetServerStats	0x00130B80	4 / 5	70 / 71	448
0.0	InitServerLast	0x00130D40	0 / 1	0 / 7	30
85.39325842696628	populateCommandTable	0x00130D60	23 / 25	76 / 89	382
100.0	resetCommandTableStats	0x00130F30	4 / 4	16 / 16	64
0.0	redisOpArrayInit	0x00130F80	0 / 1	0 / 4	19
100.0	redisOpArrayAppend	0x00130FA0	1 / 1	40 / 40	114
100.0	redisOpArrayFree	0x00131020	7 / 7	36 / 36	117
100.0	lookupCommand	0x001310A0	1 / 1	4 / 4	19
100.0	lookupCommandByCString	0x001310C0	1 / 1	17 / 17	56
100.0	initServerConfig	0x00131100	1 / 1	258 / 258	1976
71.42857142857143	lookupCommandOrOriginal	0x001318C0	2 / 3	10 / 14	46
28.57142857142857	propagate	0x001318F0	3 / 8	8 / 28	111
85.71428571428571	alsoPropagate	0x00131970	5 / 6	48 / 56	169
100.0	forceCommandPropagation	0x00131A20	5 / 5	8 / 8	36
100.0	preventCommandPropagation	0x00131A50	1 / 1	3 / 3	15
0.0	preventCommandAOF	0x00131A60	0 / 1	0 / 3	15
0.0	preventCommandReplication	0x00131A70	0 / 1	0 / 3	15
78.13765182186235	call	0x00131A80	32 / 50	193 / 247	1081
41.79431072210066	processCommand	0x00131EE0	38 / 115	191 / 457	1987
58.82352941176471	closeListeningSockets	0x00132710	8 / 13	30 / 51	180
55.04587155963303	prepareForShutdown	0x001327D0	10 / 20	60 / 109	486
65.71428571428571	serverCron	0x001329C0	61 / 103	322 / 490	2095
0.0	restartServer	0x00133260	0 / 17	0 / 84	328
72.22222222222221	writeCommandsDeniedByDiskError	0x001333B0	5 / 7	13 / 18	62
0.0	time_independent_strcmp	0x00133400	0 / 9	0 / 66	241
36.0	authCommand	0x00133500	2 / 5	9 / 25	106
0.0	addReplyCommandFlag	0x00133580	0 / 3	0 / 11	34
95.90643274853801	addReplyCommand	0x001335B0	32 / 33	164 / 171	690
69.56521739130434	commandCommand	0x00133880	25 / 37	128 / 184	760
64.51612903225806	bytesToHuman	0x00133BA0	8 / 12	40 / 62	351
60.40515653775322	genRedisInfoString	0x00133D10	52 / 145	656 / 1086	4963
0.0	FUN_00135003	0x00135003	0 / 1	0 / 14	58
0.0	caseD_0	0x00135043	0 / 1	0 / 3	9
63.1578947368421	infoCommand	0x00135120	4 / 6	12 / 19	67
84.61538461538461	linuxOvercommitMemoryValue	0x00135170	5 / 8	33 / 39	149
76.19047619047619	linuxMemoryWarnings	0x00135210	3 / 5	16 / 21	80
0.0	createPidFile	0x00135270	0 / 5	0 / 27	101
0.0	daemonize	0x001352E0	0 / 6	0 / 32	102
0.0	version	0x00135350	0 / 1	0 / 27	102
0.0	usage	0x001353C0	0 / 1	0 / 71	358
81.3953488372093	redisAsciiArt	0x00135530	7 / 9	70 / 86	324
98.0392156862745	setupSignalHandlers	0x00135680	2 / 3	50 / 51	226
69.83606557377048	initServer	0x00135770	20 / 43	213 / 305	1631
44.44444444444444	checkForSentinelMode	0x00135DF0	3 / 8	20 / 45	128
35.65217391304348	loadDataFromDisk	0x00135E90	5 / 17	41 / 115	565
95.0	redisSetProcTitle	0x001360E0	4 / 5	19 / 20	94
0.0	redisSupervisedUpstart	0x00136140	0 / 3	0 / 23	100
0.0	redisSupervisedSystemd	0x001361B0	0 / 15	0 / 113	489
33.33333333333333	redisIsSupervised	0x001363B0	4 / 11	9 / 27	86
96.49122807017544	sdsnewlen	0x00136420	25 / 26	110 / 114	427
100.0	sdsempty	0x00136600	1 / 1	4 / 4	18
100.0	sdsnew	0x00136620	3 / 3	11 / 11	32
72.22222222222221	sdsdup	0x00136640	4 / 7	13 / 18	71
0.0	sdsnewlen	0x00136673	0 / 1	0 / 1	5
100.0	caseD_0	0x00136690	1 / 1	3 / 3	13
92.85714285714286	sdsfree	0x001366C0	4 / 5	13 / 14	48
0.0	sdsupdatelen	0x00136710	0 / 9	0 / 29	75
76.92307692307693	sdsclear	0x00136770	6 / 9	20 / 26	84
71.42857142857143	sdsMakeRoomFor	0x001367E0	13 / 22	55 / 77	265
100.0	caseD_0	0x0013683F	1 / 1	4 / 4	11
90.38461538461539	FUN_0013684a	0x0013684A	24 / 29	94 / 104	432
84.67741935483872	sdsRemoveFreeSpace	0x00136AF0	25 / 33	105 / 124	462
86.36363636363636	sdsAllocSize	0x00136CF0	6 / 7	19 / 22	78
100.0	FUN_00136d27	0x00136D27	3 / 3	9 / 9	28
100.0	caseD_0	0x00136D58	1 / 1	5 / 5	14
100.0	sdsAllocPtr	0x00136D90	3 / 3	11 / 11	37
44.52554744525548	sdsIncrLen	0x00136DC0	13 / 31	61 / 137	532
80.0	sdsgrowzero	0x00137010	4 / 7	20 / 25	81
83.33333333333334	FUN_00137053	0x00137053	6 / 9	25 / 30	109
100.0	caseD_0	0x001370B0	1 / 1	3 / 3	8
70.0	caseD_0	0x00137120	1 / 2	7 / 10	24
88.0	sdscatlen	0x00137130	5 / 7	22 / 25	81
88.46153846153845	FUN_00137174	0x00137174	6 / 8	23 / 26	99
100.0	caseD_0	0x001371F0	1 / 1	3 / 3	13
72.72727272727273	caseD_0	0x00137220	2 / 3	8 / 11	33
100.0	sdscat	0x00137260	1 / 1	15 / 15	46
72.22222222222221	sdscatsds	0x00137290	4 / 7	13 / 18	71
0.0	sdscatlen	0x001372C3	0 / 1	0 / 1	5
0.0	caseD_0	0x001372E0	0 / 1	0 / 3	11
0.0	sdscpylen	0x00137310	0 / 25	0 / 105	329
0.0	sdscpy	0x00137480	0 / 1	0 / 15	46
100.0	sdsll2str	0x001374B0	8 / 8	46 / 46	155
0.0	sdsull2str	0x00137550	0 / 7	0 / 34	118
95.0	sdsfromlonglong	0x001375D0	2 / 3	19 / 20	77
84.33734939759037	sdscatvprintf	0x00137620	9 / 15	70 / 83	317
96.96969696969697	sdscatprintf	0x00137770	4 / 5	32 / 33	181
86.8421052631579	sdscatfmt	0x00137830	5 / 7	33 / 38	143
100.0	FUN_0013789e	0x0013789E	2 / 2	9 / 9	58
65.78073089700996	caseD_5	0x00137988	46 / 79	198 / 301	1116
0.0	caseD_0	0x001379E0	0 / 1	0 / 4	15
0.0	caseD_0	0x00137A10	0 / 1	0 / 4	14
68.26923076923077	caseD_49	0x00137BF0	21 / 31	71 / 104	405
56.25	caseD_0	0x00137D90	10 / 18	36 / 64	221
62.06896551724138	sdstrim	0x001380F0	3 / 7	18 / 29	103
59.45945945945946	FUN_00138137	0x00138137	7 / 13	22 / 37	125
100.0	caseD_0	0x00138268	1 / 1	4 / 4	15
35.18518518518518	FUN_001382aa	0x001382AA	4 / 10	19 / 54	146
84.70588235294117	sdsrange	0x001382C0	26 / 32	72 / 85	300
0.0	sdstolower	0x00138440	0 / 13	0 / 43	132
0.0	sdstoupper	0x001384F0	0 / 13	0 / 43	132
54.285714285714285	sdscmp	0x001385A0	4 / 14	19 / 35	110
100.0	FUN_00138600	0x00138600	3 / 3	18 / 18	44
45.45454545454545	caseD_0	0x00138690	5 / 9	15 / 33	111
100.0	caseD_0	0x001386C0	1 / 1	6 / 6	23
0.0	caseD_0	0x001386D7	0 / 1	0 / 5	17
0.0	sdssplitlen	0x001386F0	0 / 27	0 / 139	536
0.0	sdsfreesplitres	0x00138920	0 / 6	0 / 28	78
73.95833333333334	sdscatrepr	0x00138980	14 / 19	71 / 96	386
0.0	is_hex_digit	0x00138B10	0 / 3	0 / 11	33
0.0	hex_digit_to_int	0x00138B40	0 / 3	0 / 9	31
0.0	sdssplitargs	0x00138B60	0 / 67	0 / 266	1007
77.27272727272727	sdsmapchars	0x00138F90	12 / 17	34 / 44	142
50.0	sdsjoin	0x00139030	2 / 7	26 / 52	157
0.0	sdsjoinsds	0x001390E0	0 / 7	0 / 44	124
0.0	sds_malloc	0x00139160	0 / 1	0 / 2	9
0.0	sds_realloc	0x00139170	0 / 1	0 / 2	9
0.0	sds_free	0x00139180	0 / 1	0 / 2	9
0.0	FUN_00139190	0x00139190	0 / 1	0 / 13	56
0.0	zlibc_free	0x001391D0	0 / 1	0 / 2	9
86.36363636363636	zmalloc	0x001391E0	2 / 3	19 / 22	73
87.5	zcalloc	0x00139230	2 / 3	21 / 24	81
91.42857142857143	zrealloc	0x00139290	4 / 5	32 / 35	109
100.0	zfree	0x00139310	3 / 3	13 / 13	44
100.0	zstrdup	0x00139350	1 / 1	17 / 17	53
100.0	zmalloc_used_memory	0x00139390	1 / 1	3 / 3	12
100.0	zmalloc_set_oom_handler	0x001393A0	1 / 1	3 / 3	12
94.66666666666667	zmalloc_get_rss	0x001393B0	9 / 12	71 / 75	293
98.14814814814815	zmalloc_get_allocator_info	0x001394F0	2 / 3	53 / 54	229
0.0	set_jemalloc_bg_thread	0x001395E0	0 / 3	0 / 19	84
82.05128205128204	zmalloc_get_smap_bytes_by_field	0x00139640	11 / 13	64 / 78	300
100.0	zmalloc_get_private_dirty	0x00139770	1 / 1	4 / 4	19
100.0	zmalloc_get_memory_size	0x00139790	1 / 1	10 / 10	34
93.91025641025641	lzf_compress	0x001397C0	61 / 70	293 / 312	1249
0.0	lzf_decompress	0x00139CC0	0 / 87	0 / 378	1314
45.96375617792422	FUN_0013a260	0x0013A260	57 / 127	279 / 607	2278
100.0	pqsort	0x0013AB70	1 / 1	7 / 7	29
0.0	FUN_0013ab90	0x0013AB90	0 / 5	0 / 36	122
0.0	FUN_0013ac10	0x0013AC10	0 / 16	0 / 84	292
0.0	zipmapNew	0x0013AD40	0 / 1	0 / 8	31
0.0	zipmapSet	0x0013AD60	0 / 22	0 / 186	698
0.0	zipmapDel	0x0013B040	0 / 10	0 / 57	193
0.0	zipmapRewind	0x0013B110	0 / 1	0 / 3	9
0.0	zipmapNext	0x0013B120	0 / 17	0 / 77	270
0.0	zipmapGet	0x0013B250	0 / 8	0 / 45	137
0.0	zipmapExists	0x0013B2F0	0 / 1	0 / 9	29
0.0	zipmapLen	0x0013B310	0 / 7	0 / 22	68
0.0	zipmapBlobLen	0x0013B360	0 / 3	0 / 16	68
100.0	SHA1Transform	0x0013B3B0	1 / 1	1332 / 1332	4462
100.0	SHA1Init	0x0013C520	1 / 1	9 / 9	48
92.85714285714286	SHA1Update	0x0013C550	16 / 18	104 / 112	358
98.68421052631578	SHA1Final	0x0013C6D0	9 / 10	75 / 76	269
94.33962264150944	FUN_0013c7f0	0x0013C7F0	12 / 14	50 / 53	195
58.333333333333336	zipIntSize	0x0013C8E0	10 / 14	21 / 36	117
59.09090909090909	zipStoreEntryEncoding	0x0013C960	11 / 20	39 / 66	267
0.0	zipStorePrevEntryLengthLarge	0x0013CA80	0 / 3	0 / 7	21
47.05882352941176	zipStorePrevEntryLength	0x0013CAA0	3 / 5	8 / 17	53
